label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
index_pinch,0.0,0.0,0.0,-0.3547793908614108,-0.15950364694690844,-0.04373219525861147,-0.5944071357790478,-0.5459985274285654,-0.015295680653035751,-0.7026840887403695,-0.9328093206947945,0.0009996000507584034,-0.8254592845627517,-1.1831560222921467,0.02412284748342853,-0.549373768338279,-0.7834238576492132,0.1769825237953887,-0.6801401216431356,-1.0724535412297316,0.14410515721233805,-0.7729746833076866,-1.1973778414667067,0.08596443820514044,-0.8576220779666082,-1.2797713061052456,0.045967638784167805,-0.3924659911018724,-0.9197599687411583,0.153933163553802,-0.5119262566370504,-1.3134221205227974,0.14003435847037088,-0.5852797692475153,-1.5698883758499338,0.08368043140295968,-0.6427780499904618,-1.7823632374376888,0.04076728636457186,-0.21932352766466,-0.9667925615197482,0.09974420385117469,-0.2890379403919335,-1.3833196190684025,0.0450547198304908,-0.3436492090740507,-1.6522468387879095,-0.018392522019033332,-0.3924401436922256,-1.8640071271964702,-0.05957847196347784,-0.022288364935170845,-0.9654675227835483,0.03767170006756483,-0.00997781810727279,-1.3147509286729042,-0.013105125306273474,-0.02545503160870662,-1.5521737459509473,-0.04144119653018835,-0.05580742936188382,-1.7620649435494227,-0.06250759824992086
index_pinch,0.0,0.0,0.0,-0.3805857178940911,-0.19697694609395594,-0.037346539762688064,-0.6244704689861178,-0.5753033080560153,-0.00728614056219886,-0.7448356123770089,-0.9717446311660541,0.00824929680539259,-0.8801089137888124,-1.2324853465386254,0.030016863280182333,-0.5538921475536951,-0.7811178734897906,0.19504294351138163,-0.696972719480717,-1.0764039271234385,0.1669933610022848,-0.800228800298035,-1.2209425362358848,0.11138357108454086,-0.885517767574018,-1.3259655296649118,0.07187442612163204,-0.38444771131933786,-0.9231398259904242,0.1696473950696577,-0.5036331301383462,-1.3456957354663628,0.15567382637295074,-0.5732307673168755,-1.615800896663412,0.09662601251727977,-0.6225526524864899,-1.8357694827136644,0.05180376133096201,-0.19929398933504028,-0.9789956584893486,0.11367277351339204,-0.27141344060003253,-1.4203356636947604,0.055737416195072165,-0.32336410970071056,-1.6935114324845904,-0.00534795681314137,-0.36069161900930535,-1.904394076341486,-0.04343364324951601,0.013575619385314411,-0.9860270155960522,0.050951011101035316,0.032610521196860504,-1.3611991042654465,0.0006192922829494823,0.031114471513087008,-1.6117165587754594,-0.022530758141756514,0.020918335146838062,-1.8279956402748836,-0.038805397726774896
index_pinch,0.0,0.0,0.0,-0.36523841301199994,-0.2068239107463288,-0.05077990728631893,-0.6042533813275186,-0.6141071362657488,-0.02434155173303504,-0.7183174354635867,-1.0196129390440625,-0.00922977358763275,-0.8587213943272498,-1.2774655567298976,0.011716353165530654,-0.5268400717344984,-0.8009872211446719,0.170041763233752,-0.6765524708401809,-1.0958571063660902,0.15187048949106854,-0.7781873921498557,-1.2572667583459458,0.110471331235842,-0.852877237682755,-1.3848976046924482,0.07851729413577764,-0.35096111811826336,-0.9363830689173324,0.15156180658636653,-0.45856535026500583,-1.3465598049541734,0.14234211844888237,-0.5241107775101275,-1.6155839890376134,0.08942193010703556,-0.5645072082451811,-1.8357057270836294,0.04897201368807328,-0.16059420634004773,-0.9889614335145669,0.10370858362901142,-0.2193513790097438,-1.4197763679810236,0.047912800378637835,-0.2604112824364809,-1.6910999688447796,-0.013401479294693298,-0.28662525561626934,-1.9036030425873198,-0.05176800777462019,0.050035635628872976,-0.9892160173534964,0.04876770286962704,0.08717766867941247,-1.3576244850071895,-0.004814203800676346,0.100641072643808,-1.6008993600015897,-0.03173915867856443,0.10840451935949948,-1.8110818340337045,-0.04979968055629946
index_pinch,0.0,0.0,0.0,-0.37226245705999883,-0.23867994485363025,-0.045530906780364325,-0.6061064867291657,-0.6653776543588408,-0.012955167339835247,-0.7074841710664668,-1.0866470278611087,0.006665134971568362,-0.8415062017525526,-1.36204393446175,0.03149546423233121,-0.49124915842935735,-0.8316727837072592,0.20167335923929164,-0.6350884483931001,-1.134061901721975,0.20546211053667573,-0.7271138419914894,-1.3192823817110528,0.17411870909512633,-0.7849113300127004,-1.4710346201864712,0.14528881658349765,-0.3051664062022679,-0.9522919245771119,0.18427982189847655,-0.40561536536965154,-1.37663530163766,0.1912394409917005,-0.4697260839065083,-1.6580976036553199,0.13916617115770416,-0.5077517038474941,-1.881745854914941,0.09660419812337549,-0.10875093000991203,-1.000689857464074,0.13708988313272744,-0.15133978593149247,-1.4472337653806384,0.09536158258009722,-0.18773619812551134,-1.73586248084516,0.029647462984352665,-0.20923220671256898,-1.9505102985311578,-0.014391839583200113,0.10732855448869444,-1.0002256968637107,0.08323374577076924,0.16479640365011752,-1.3810177614053196,0.04171030809408263,0.18197882921656702,-1.635681757220545,0.012947106793062192,0.1902347475713309,-1.8469927893895712,-0.009471242357090796
index_pinch,0.0,0.0,0.0,-0.33722225163732794,-0.2604812140719547,-0.06894882826787777,-0.5602712257393951,-0.6925975368001827,-0.06327890389538947,-0.6677482433477486,-1.0829022568270652,-0.06150576499319075,-0.7988987265991012,-1.3276643214911983,-0.05403835840838652,-0.3578274422803014,-0.9209786516745626,0.07442006012158003,-0.4089974029034624,-1.327076010347356,0.04275039744661189,-0.4360283336293481,-1.5743512083345943,0.0012017041044368345,-0.45455397745394593,-1.7866413579803313,-0.03344949181069816,-0.18373938202833182,-0.9829682143401494,0.0667975440722605,-0.24283744110443312,-1.3743415076127683,0.04048981200053509,-0.28721620164985756,-1.6225367114130644,-0.008673084754947592,-0.3175307109814154,-1.8173384085890805,-0.048349375868199373,-0.015838718384388942,-0.9935470894729409,0.03606592124593046,-0.042196726032848,-1.4131031083138295,-0.015781720013862945,-0.07195589506792267,-1.6661084806764392,-0.059250191587634005,-0.09401140575557423,-1.8580379403605227,-0.08774612158523173,0.1612417441947677,-0.961528424295952,-0.0036000214777769783,0.22448340458175287,-1.3207587165455168,-0.05095820347578461,0.2450766780509821,-1.5668795376360596,-0.07709234825682976,0.25945474817344794,-1.7766750255779955,-0.09531743102861884
index_pinch,0.0,0.0,0.0,-0.3482649898048284,-0.2886946005713521,-0.06051241117009538,-0.5643764487798923,-0.7403243306417717,-0.04426221131905786,-0.6717177509566931,-1.1373044674336792,-0.03897102110151773,-0.8105154126605483,-1.395887918622504,-0.02850990696855367,-0.3262350179027087,-0.9420881748798391,0.13319590943487178,-0.3549781058145359,-1.3732890349300946,0.12172206454268594,-0.3755977628503902,-1.6429185153810066,0.08807106149418552,-0.39159196654313966,-1.871629678219377,0.055589080284373794,-0.1437995151931691,-0.9895995312504053,0.11846659940356123,-0.18321675937039958,-1.4249949031247096,0.10394327467563141,-0.2258405188825173,-1.7077964484859987,0.05003291371462206,-0.2562107936807052,-1.926469196199384,0.006076185719555102,0.03741279483046553,-0.9939149826403323,0.0775361352871604,0.034486962766119025,-1.4468968213688407,0.03004430224892003,0.010092525340734296,-1.7325435724172242,-0.028608500470482526,-0.013116661223334703,-1.9471869414749434,-0.06752916282896143,0.23379709196171716,-0.9575391206296064,0.027803669759867908,0.33287483720582334,-1.3362353939619338,-0.016985611643325835,0.3693852202310019,-1.6060724765553427,-0.051491422374598354,0.39069343515173116,-1.8349032854882985,-0.07743463335763173
index_pinch,0.0,0.0,0.0,-0.3297053630791722,-0.3073588433323064,-0.07934226507806007,-0.5367651364696415,-0.7518222639184725,-0.08767236323957782,-0.6563035706237794,-1.1486270079108905,-0.10531713389224868,-0.7998054954078571,-1.4276297087623444,-0.11728243801290514,-0.26279035791819305,-0.9650628660986045,0.10901330253359401,-0.274971657618788,-1.4038999244430863,0.09036294044544714,-0.28792706762066683,-1.6771521554036304,0.055947987669428156,-0.2976721966672214,-1.8967499263786196,0.02504892709843991,-0.08233828237479406,-0.9965969233312961,0.10160741991749694,-0.11694199498904737,-1.4320884323114058,0.08324680510529019,-0.15819484187511265,-1.7009234577494279,0.030820928536463347,-0.18610656289983585,-1.9204283712026944,-0.009895077954733704,0.09845843743192163,-0.9902178794471871,0.06793671892249938,0.10776829684540133,-1.4491599305357974,0.021029907840613943,0.09804772147045615,-1.7257670858989647,-0.030955237298299954,0.08478382806708532,-1.9368163844955604,-0.06363894347387565,0.29124315257910777,-0.9423136661373454,0.02444336868463687,0.3973087639059989,-1.3198995817155357,-0.01775324949070045,0.4387848259885128,-1.5914895291081268,-0.047649648325666094,0.46367108824057124,-1.8244237384253328,-0.06828283100386619
index_pinch,0.0,0.0,0.0,-0.32387500023502835,-0.32333601026564296,-0.06370442611240838,-0.5266631490100057,-0.7785894562117159,-0.05999879147017989,-0.6405893390634486,-1.1978160939507765,-0.07148595904791773,-0.7671211869697797,-1.5137784818841296,-0.07795164529080598,-0.27209459320281937,-0.9527234609075804,0.1494136750330504,-0.32746730849320765,-1.3519118888914767,0.13179159261926152,-0.37112262140025487,-1.6089633918242985,0.09685936075049376,-0.3919549430436468,-1.807957769868095,0.06711491482303225,-0.06869415182262029,-0.9976297096457968,0.12953505122465517,-0.08104444820556855,-1.4513617665716179,0.10960306740929078,-0.10512508273112313,-1.743679502976875,0.052973992701166435,-0.11925668107511576,-1.984659283227014,0.010039098840230699,0.13931668998015276,-0.998363694208551,0.08109253421313199,0.1871095294432998,-1.4670854215096263,0.024738847820997546,0.18971297077098004,-1.7728002925939268,-0.037860149033278605,0.18327862829200592,-2.003133224315473,-0.07522940159070705,0.3527538432436005,-0.9518227487809631,0.024732488487955978,0.4913101980402736,-1.3402208371288613,-0.021491652484675,0.5530966544152506,-1.627809834869377,-0.05209289408520667,0.5910774809246083,-1.8716395545265287,-0.07337071713919689
index_pinch,0.0,0.0,0.0,-0.3486740738815372,-0.3096157219083796,-0.047382269979196756,-0.522940217978941,-0.7730285410448732,-0.006829065146263633,-0.596192951926261,-1.2172690515588447,0.01529530473926557,-0.7134309703032307,-1.5336604470898365,0.04036545203328011,-0.21192682564002008,-0.9176816630525438,0.27527700289938417,-0.3336414266820731,-1.2260972532329104,0.2861059147626983,-0.45517146601665437,-1.4534015777002878,0.24165330831430856,-0.5457287825572379,-1.60205353670318,0.20602426246189146,0.013304784339149073,-0.9999034231017662,0.26023089807541694,0.03405740258189811,-1.468783402192664,0.29954764845477116,0.02871376439525482,-1.770369728567129,0.24773744628136954,0.020601219967088604,-2.0219383903284074,0.20168381808754096,0.23388053686967517,-1.0064817983365733,0.20952057133141383,0.310844691403185,-1.466291578827072,0.19925037618003347,0.3297310255050152,-1.7906556556172866,0.14007379177455037,0.3368875979640113,-2.0347899410994685,0.09883204536344822,0.45738524524742236,-0.9598775640527214,0.14922230293539537,0.6064486230565537,-1.3538733125400157,0.14106881488625195,0.6815782149926164,-1.636424549998946,0.13157004501624014,0.7276244384890341,-1.8762826752952522,0.12160305194727615
index_pinch,0.0,0.0,0.0,-0.303262552246037,-0.33946929098538153,-0.012393648763046576,-0.41851275565679613,-0.7745998257515174,0.039501029567057144,-0.46961026379404824,-1.1767869772105424,0.057653220034880145,-0.5564930196728382,-1.5073361063564767,0.07773165608484275,-0.08811677559592879,-0.9326359996338778,0.38016249459918017,-0.1996282876533676,-1.2065270289343222,0.4117837257455663,-0.31869971520968776,-1.4081018988346286,0.3804151685219491,-0.39886818569619076,-1.5063801382923412,0.3645503080503799,0.1064386141215323,-0.9943118284365038,0.3567459388065664,0.1561899991767838,-1.405276585093833,0.44877251234347226,0.14912925259781806,-1.6789197953416402,0.4471349039621377,0.14117388585910962,-1.9058803398093271,0.44458223531442587,0.3024111845656504,-0.9872219526367472,0.28964379959003,0.4169631693810899,-1.4136285064519438,0.3249648279597033,0.44229411632152993,-1.718789974947262,0.3122721561829494,0.448804497168281,-1.935438554579079,0.30896990662068263,0.4913521376515936,-0.9304129104653411,0.2094533166809976,0.6586597894302118,-1.2986473069816697,0.2282193344469272,0.7323448015316038,-1.562954160614185,0.24321631792121273,0.7749890980657222,-1.786577864569916,0.25950010403307583
index_pinch,0.0,0.0,0.0,-0.24173216215084728,-0.3226234128481691,-0.04631781521576264,-0.3337628934887768,-0.7565620433283224,-0.029169668350703896,-0.3835126149707272,-1.1267319582613353,-0.03624708495345201,-0.44356508220374957,-1.4371637605637608,-0.039158200964175785,0.005819244810515168,-0.9324490230269964,0.23953406736694216,-0.10274110636583622,-1.1968471416092772,0.19383316157656863,-0.2318934736963371,-1.3768807385486446,0.12122785498681636,-0.32194164446057055,-1.446216246683715,0.08859394414056966,0.1918472660843267,-0.9814175954298886,0.21964144019703638,0.27609640506003685,-1.3752382199594981,0.2438504424095199,0.28647115970195464,-1.6401831428971196,0.23245156132001737,0.28993727186892404,-1.848328421276212,0.23184567072200526,0.37043184200965673,-0.9475536248149962,0.15683821227847322,0.514092948084024,-1.3534129989115362,0.13609484849025622,0.5579509947599885,-1.6401576660673174,0.12066242991134643,0.5766076140584229,-1.849872190830836,0.12808393834077825,0.5288501385565396,-0.8661646284511262,0.08028987937461292,0.7153796954385228,-1.2089336865511258,0.05431647181325411,0.8009460496806987,-1.4637457794537938,0.05807853828448144,0.8549013430508187,-1.6840230820742166,0.07600844285637648
index_pinch,0.0,0.0,0.0,-0.24386030807893977,-0.330780373412354,-0.014971801982814913,-0.2955929456444612,-0.7638066847376751,0.02627708344458926,-0.30403764288730684,-1.1310563640122433,0.03255481573085502,-0.358407910428177,-1.4339699500768281,0.04215477137137407,0.11614890062357772,-0.8979719748316372,0.33199906211351043,0.008587407967164321,-1.159985087043913,0.30402618613170745,-0.12306701285363796,-1.3666587580022251,0.2352972259716119,-0.2231609569913642,-1.4530243501979188,0.2090405251505081,0.2996127709585788,-0.9540535118520581,0.30212991738232303,0.41085410161529184,-1.3183222159380636,0.36201236041641316,0.43293061119254267,-1.589905761165605,0.3698407781857856,0.450802191251486,-1.8144770359031772,0.3852430954437694,0.4734642345358679,-0.9288054662955368,0.22604534742792776,0.6393050093672099,-1.2933673569725326,0.23741393556960846,0.6985920810982831,-1.5859289589374952,0.25326870353757835,0.7270066257849812,-1.8040597826340503,0.28467967499677715,0.6212361527187672,-0.8512996916554864,0.1338002570254276,0.8134179693599417,-1.17496929335995,0.13274712271064615,0.8905967685463327,-1.4364602522161891,0.1645437016949847,0.9265250328684093,-1.6619994414545818,0.2075246434420466
index_pinch,0.0,0.0,0.0,-0.2224353436452275,-0.37530245612646695,0.016246882226812486,-0.22172034272194305,-0.8140705850615969,0.07176842614223367,-0.216638486397245,-1.1809798474520266,0.08743681530676543,-0.23588619236829822,-1.4851900250189416,0.10841471126254165,0.22902405167820133,-0.8681002836902876,0.3427947883119502,0.1272196387449449,-1.174256970599719,0.29819395206663746,-0.02394361464773132,-1.3836316590186089,0.21269582726222297,-0.14505008041556852,-1.4582458690856692,0.18254572384363654,0.40386555417404074,-0.9148105637224815,0.30668068715713503,0.5743639780212598,-1.2900765055500159,0.373630609565978,0.6098711616390932,-1.5857890415025515,0.3834244822559094,0.6383701473710993,-1.826178805600825,0.398722938583036,0.5586590082164093,-0.8922557661888021,0.22609092268437994,0.7899792148786501,-1.248040055781192,0.2566243599003723,0.868926525849855,-1.5548038990565953,0.27620499348364075,0.9135457253908519,-1.7774415573930016,0.3065419805869893,0.6691419359192228,-0.8258867820301278,0.13096533592303272,0.8986067066938429,-1.0971014077854382,0.15138482979751278,0.987804345628191,-1.3527097797184775,0.18946517022308293,1.0279815382455526,-1.5732374635369135,0.2351153149047271
index_pinch,0.0,0.0,0.0,-0.17729791302961145,-0.3877381878749101,-0.013083305138048998,-0.14539890958066082,-0.8372222175842282,-0.0029360107489472607,-0.13343563973027806,-1.207742595032808,-0.02111768502710069,-0.15765035580166176,-1.5044072775777761,-0.03179992410371124,0.3098361723734622,-0.8766699449232688,0.1929610569041277,0.24589885943781623,-1.2021458190268188,0.07142569392554139,0.08328380278649962,-1.4004304985218632,-0.06663363924865656,-0.06292058677956879,-1.4818272242955701,-0.12981563276845604,0.46441056769393657,-0.8856121450297247,0.15497133878363967,0.6634127772430961,-1.267609676632796,0.1447157894224534,0.7295049674551397,-1.576548468619831,0.11660552035117326,0.7730133618347096,-1.83463390340734,0.10479668917668392,0.596678115901752,-0.8270537085067,0.07936879554758061,0.8420455332015451,-1.179994079830813,0.0696622250313146,0.9518473838297808,-1.463266670000948,0.08183593536446211,1.022604870870058,-1.6907557167521494,0.10329136528616972,0.6733226345132296,-0.7234902733359164,-0.011402504533536799,0.8822421864330582,-0.9503861258696764,0.005435644960074327,0.9892229858372334,-1.147896305378752,0.053143277390142164,1.0526666979764525,-1.321538162635672,0.09852615016276671
index_pinch,0.0,0.0,0.0,-0.12181431371531228,-0.38997532007438873,-0.028541998839101586,-0.06950976115479915,-0.8512470779497857,-0.03817400088973009,-0.05588987975099094,-1.223087501773388,-0.06881373267402525,-0.07417102861379346,-1.5236973442353112,-0.09165585423584571,0.40671440192277536,-0.8514335286481455,0.10098440059633249,0.35465061024110756,-1.1974081944664936,-0.04870971151446131,0.18873856816762707,-1.407385036678478,-0.19839700812524338,0.043513145549320016,-1.4998181842099432,-0.26982176441862904,0.5473816181332457,-0.8368745515250756,0.05755993672951787,0.78969097858121,-1.2369156434755935,0.008128514159544882,0.8889096913792432,-1.5716989910001913,-0.03550203422410688,0.9657419188368276,-1.846746271661303,-0.05777699259328558,0.6506184290087753,-0.7631769195238608,-0.019099820157059244,0.9368527515714735,-1.123683193555428,-0.06678608801122549,1.0687589231551167,-1.428741125326959,-0.0777919645678925,1.1585700008310935,-1.6830682168544084,-0.0709069464560554,0.6864806813370984,-0.6501399007255997,-0.10851438106286905,0.9169119349097392,-0.863017419742571,-0.12431093271453716,1.041977589587504,-1.0676081460237263,-0.09669459348568507,1.1190146562297545,-1.2600449381349665,-0.0657813496722432
index_pinch,0.0,0.0,0.0,-0.14535589781528718,-0.4465745316268042,0.019313595823217174,-0.06778663615983199,-0.9020184080529888,0.025383276233537984,-0.040188460808833475,-1.2636064577523318,-0.0012845177486540877,-0.05373189565217116,-1.5825372705393388,-0.022250455180341997,0.41447818168549017,-0.878741258786419,0.17914028491901354,0.37512408622920973,-1.2542258072886283,0.07399774657690596,0.2009772405244467,-1.4383459905695979,-0.055216855134626756,0.0583903670343565,-1.5121626632256397,-0.12185980322634445,0.5464439541532535,-0.8374874408377739,0.10900725309101052,0.7564656328958923,-1.2752168776926858,0.09222762767524088,0.8504168156630257,-1.6188313413405664,0.04740719647427217,0.9514855870065932,-1.9149326028259939,0.015221292902580367,0.6225446505847324,-0.7482773439532511,0.008714713021586431,0.8606569035416005,-1.177384046457813,-0.014419428675902578,0.9738371250544688,-1.500306660379793,-0.025210886783547215,1.0703004462623924,-1.7604782180024354,-0.027023500878046294,0.6406820270760925,-0.6615099235663748,-0.10068549612093963,0.8515878042785053,-0.9609237799084039,-0.10361068137526747,0.9786534271240336,-1.195878186065437,-0.07205376610261909,1.079574643215598,-1.4138037296995019,-0.04406363748026634
index_pinch,0.0,0.0,0.0,-0.14322423841747053,-0.5279025493058449,0.11379297759698224,-0.04287250845070809,-0.9681876496944233,0.14937104079296895,-0.011557110311976003,-1.3427832192622429,0.13751837958123989,0.003384158329689342,-1.679862075169981,0.12944530655125072,0.5359306378934227,-0.8048024945308051,0.27482408962528837,0.46095532196368805,-1.275669959376007,0.21766536280447643,0.2555224250120741,-1.5125415336303316,0.10709025027816099,0.10115906321234636,-1.6177189994907488,0.04863512384193569,0.6496114604988438,-0.7602572081985015,0.17429392655881107,0.8179464608828158,-1.3099643964368757,0.22534981591098077,0.8921845923168399,-1.6994273501642454,0.2038739343870204,0.9828167771532201,-2.014939616299528,0.17396706295894812,0.6800253019232272,-0.7095562652944707,0.05269682466439224,0.905987707868844,-1.2533468838245911,0.09941896951919665,1.001592567400389,-1.636863381985773,0.11192688854316732,1.0914875677410587,-1.9098819014115276,0.10669889989760364,0.6335249823843938,-0.734780344472306,-0.07105956937965094,0.8417356037984487,-1.078164701322803,-0.032576536584560896,0.9691215827548674,-1.3395567918494284,0.01138582796957329,1.078509633933127,-1.5691476315052106,0.039929998641998456
index_pinch,0.0,0.0,0.0,-0.11864746884903254,-0.5071794348490758,0.09781488029009336,-0.0031782369371418638,-0.9171321336287702,0.09895673848427299,0.04287264796342993,-1.2582206638198665,0.05336479492482853,0.0420125662090792,-1.6009296922406493,0.006691123836679465,0.5668672929167258,-0.8217250289901172,0.1918683503514718,0.5372266415806937,-1.29836110163937,0.10950839285119202,0.32031315476269034,-1.4836453681087578,-0.0025813400110979855,0.14926069542266004,-1.5454832332052966,-0.06825713360367676,0.6547191773350818,-0.7558634496192088,0.07915246428345711,0.683510009480147,-1.3263317181416905,0.02925550490006689,0.5661193099316434,-1.603144629718639,-0.03906179672548087,0.5020951241203966,-1.7747429784878876,-0.07780271755166816,0.6746628904154304,-0.6929835396252465,-0.047135359656635074,0.8830639756206168,-1.279609819481414,-0.07761952709482528,0.9452006391972122,-1.6742430767700651,-0.10226068803524099,1.0245535422779453,-1.9420823634528939,-0.12141708241580683,0.626388976400355,-0.7017292171980548,-0.1698176996172735,0.8252956116196981,-1.0695572509994018,-0.1800550259761309,0.9326420246133769,-1.341219145185677,-0.16224380449197284,1.0418822752653276,-1.5767169501496627,-0.14778080598581117
index_pinch,0.0,0.0,0.0,-0.08604801602658488,-0.5368349230742048,0.13243677587829503,0.03033197431376236,-0.9142737782881492,0.15226667042063974,0.06142239217615749,-1.234427435531097,0.12066587349072581,0.05765396591313135,-1.5530955671733242,0.08465156549187357,0.5722081678383614,-0.8329937911673464,0.22027495434147354,0.5062989187944129,-1.2780473119787477,0.14458599884775114,0.30837507218991733,-1.454532511640355,0.024890704614136148,0.15178820137076676,-1.5079905256019248,-0.05274865377881675,0.659654474038495,-0.7515609618105075,0.08376070298063715,0.7208090318246172,-1.333968825565487,0.0674657075805823,0.7177752576300861,-1.7040060071177978,-0.006693717367711866,0.7344541666375431,-1.9497431587827032,-0.08019434530403437,0.6540173351537424,-0.6813674439569105,-0.0654597082710611,0.8384488891813482,-1.2341725783120459,-0.08105683151864819,0.9100507905637039,-1.6223334605747226,-0.11633677470409227,0.9958111459668054,-1.8793158716129046,-0.16271691344393333,0.5798747920742557,-0.6965107210645693,-0.21007462067163013,0.7595163281008006,-1.0457555908844,-0.22683055910199523,0.8641083609868511,-1.3143927631358046,-0.22680208142122432,0.9701170683720113,-1.5503234992603079,-0.24061418466151838
index_pinch,0.0,0.0,0.0,-0.09311430166063707,-0.5556239913454056,0.16108757288532885,0.03094919360237433,-0.9170225410614857,0.1727496964288043,0.06533464086752166,-1.212535910712406,0.1316291949766827,0.07341149543162741,-1.5220387891301397,0.07715361386165641,0.6199721070047375,-0.8253964049835323,0.1892064478921442,0.5458250775270732,-1.300929253265844,0.13009567830015636,0.3355803130457297,-1.4597392947956833,0.04654268876803267,0.1704725818246484,-1.5084047371931057,-0.007819014377212408,0.6864690352839186,-0.7271511463908713,0.05018448098276548,0.5921049070596995,-1.3456391912106713,-0.025870711262931192,0.39367929588715156,-1.5428430157042377,-0.0906091065317454,0.25755249514943557,-1.6019977685908193,-0.12272351549104608,0.6489783417742054,-0.6731117917198585,-0.08930544424460557,0.777787074581082,-1.2766617589938094,-0.13098665790127806,0.8280352316842606,-1.651156986517055,-0.15344096329413517,0.8927509433917048,-1.8882246362169852,-0.17491123330087247,0.5409591316995023,-0.7258182260229252,-0.21465002242122014,0.6810621248534512,-1.1021350201957472,-0.23882337363558404,0.7829412841003354,-1.350404261843644,-0.23136749993042902,0.8991351463854328,-1.5598167204820987,-0.2291679505071949
index_pinch,0.0,0.0,0.0,-0.06934149191822805,-0.5390993431134866,0.12045398980471876,0.06411237436264614,-0.9229652849630718,0.10879468913036981,0.1018191328723412,-1.2250802813596982,0.045902681914240656,0.09293080886540057,-1.543523125933492,-0.03064830832912492,0.6506372772556916,-0.7897234053945377,0.1542558968008854,0.6289991787320861,-1.3035966656931488,0.08576196853495908,0.4400246150796645,-1.4848006229170059,0.008254068308861955,0.27010231520460276,-1.5400130828740175,-0.03979623521985059,0.7001467571250207,-0.7139910684226741,0.025576322038448295,0.621257128358274,-1.3253207683345976,-0.062074863374164055,0.41873758805272343,-1.5508674072622795,-0.11748294280478082,0.2630654314063876,-1.6313963215486191,-0.13734471824162964,0.6465581288226768,-0.6752203449082552,-0.10901747937626881,0.7837293215251709,-1.2516689919166513,-0.1576481256634871,0.8419688912627527,-1.606382057469291,-0.15956112936672334,0.9035747159252898,-1.8385328719772895,-0.16126007814335996,0.5199281517669218,-0.7226213800760852,-0.23520439664427756,0.6612476993410077,-1.1128875736796948,-0.27279665797267405,0.7680352497867187,-1.369610537348734,-0.26012948604380093,0.8872033617588225,-1.5859545676904037,-0.24654253618960545
index_pinch,0.0,0.0,0.0,-0.050759469879025465,-0.585421819993677,0.1293034564686958,0.06533258390125266,-0.9454814179253148,0.1255383129551019,0.08632406591123556,-1.2358135856027916,0.07374291839219309,0.09440727330205081,-1.529772465809587,0.01006044750863977,0.633974471067934,-0.8266448516637553,0.11012558827897281,0.5474334815275473,-1.3199862174656378,0.014551232678927566,0.3370663525839564,-1.476708594459792,-0.09554245933391435,0.160850519371404,-1.5031380024011545,-0.16607633738282837,0.674766662825751,-0.7380236370474665,-0.031934836039597514,0.7841901282010612,-1.3580170835125585,-0.0746187350513691,0.8220129717403917,-1.755272490420236,-0.1422576572415087,0.8454255588149427,-2.038488376245348,-0.21509808992601434,0.5998482303457335,-0.6715708305142146,-0.17869538736461055,0.7926485013821104,-1.251396812086598,-0.2246994536541666,0.8609461477766537,-1.6312241526491777,-0.2677108886989309,0.9245499360680758,-1.8988680208102267,-0.32152109436627074,0.4454638812815791,-0.705982896139871,-0.31660959147831647,0.5910011748565245,-1.0834033074981462,-0.3837888284322895,0.6979188096768533,-1.359562581952468,-0.41719366621909487,0.8043765532165349,-1.6015591870204235,-0.4534153793087601
index_pinch,0.0,0.0,0.0,-0.06260409739320183,-0.6122291098529266,0.1295045225033288,0.062332834341452543,-0.9698614152167765,0.12547955226932683,0.09508285428043725,-1.2676457459994377,0.07591931752114454,0.11007609794476016,-1.5595339713882874,0.015087192604554526,0.6405355059525075,-0.8124222085393312,0.09125520395206613,0.6368596016526746,-1.3368816128941348,0.014321534418526183,0.4543730214783749,-1.5001262354771883,-0.06851701195827017,0.2793874123656886,-1.5484468190196108,-0.12506148501145656,0.6662893876114597,-0.7456860210015495,-0.046306780773464194,0.753891567234393,-1.3901802922508446,-0.0996935773310512,0.7628055546202016,-1.7678432154799104,-0.1605298136286076,0.7493976856324325,-2.0440429648224003,-0.22217355686109222,0.5729678101765252,-0.7010113804005125,-0.18602441275212508,0.7425561866218057,-1.32493508500225,-0.23969998505736834,0.8097662790872872,-1.7003167568424362,-0.2784051270175904,0.868200915179136,-1.981813706574935,-0.3273208301233666,0.404473184397146,-0.7382900757770741,-0.31553109598029216,0.5170673251120634,-1.117026131102787,-0.39147752188965956,0.6173499248262696,-1.3815140498612297,-0.4310464892791494,0.7209582353281335,-1.62092527809466,-0.47153652681703734
